Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2017-01-16,2271.085012364538,1110.9031089544296,37.30853271484375,-122.14180755615234,37.553199768066406,-121.88468170166016,2.080141074906784,37.7500114440918,0.5003998279571533,2643,,,,,78737663,1661699,
2017-01-17,2266.9034044900436,1018.9145106673241,37.30876541137695,-122.08121490478516,37.70785903930664,-121.79683685302734,2.259932207105019,39.323177337646484,0.5142956376075745,2344,,,,,76822267,1615565,
2017-01-18,2230.5526026696652,813.4585739951581,37.30894470214844,-122.06438446044922,37.70782470703125,-121.7735824584961,4.848168300376751,31.030412673950195,0.5093132853507996,2430,,,,,69330077,1204121,
2017-01-19,2248.3423880117916,1208.4829102754593,37.30888748168945,-122.0625,37.55663299560547,-121.88504791259766,4.0002947218599765,35.37017059326172,0.5008991956710815,2417,,,,,78504584,1417738,
2017-01-20,2232.3663018888647,968.024095594883,37.30563735961914,-122.0626220703125,37.54886245727539,-121.88481903076172,3.0247164834781106,36.58016586303711,0.5500909090042114,2191,,,,,75888675,1256708,
2017-01-21,2238.790438874277,1952.3526237010956,37.27399444580078,-121.97647094726562,37.319923400878906,-121.86426544189453,2.105217381359471,38.78046417236328,0.5,1027,,,,603132,78795652,688015,
2017-01-22,2191.76792654593,483.3546414375305,37.28704833984375,-121.94676208496094,37.7080192565918,-121.79700469970703,6.0949781789445465,33.11003494262695,0.5243090987205505,1334,,,,,68635523,847809,
2017-01-23,2273.181480393901,1345.5437358617783,37.30907440185547,-122.06245422363281,37.551204681396484,-121.8852310180664,3.7893868500170447,33.070072174072266,0.5099019408226013,2963,,,,,77775126,1631338,
2017-01-24,2300.680364817139,1673.0763229429722,37.30609893798828,-122.06232452392578,37.551692962646484,-121.88469696044922,5.414776581184205,34.32065200805664,0.5115662217140198,3782,,,,,74912962,1916360,
2017-01-25,2281.376543748443,1269.9936693906784,37.30917739868164,-122.06354522705078,37.56111526489258,-121.88700103759766,4.241044903851878,34.960205078125,0.5400000214576721,2618,,,,,75753591,1766584,
2017-01-26,2354.6757810301224,1788.2858922481537,37.309139251708984,-122.0627670288086,37.5985221862793,-121.88496398925781,5.5758247029113885,36.400272369384766,0.5200961232185364,3745,,,,,75163803,2491460,
2017-01-27,2326.731847229411,1794.8767416477203,37.3067741394043,-122.06230926513672,37.70817947387695,-121.76954650878906,10.978375965693134,36.85000228881836,0.5199999809265137,3554,,,,,69641202,2162086,
2017-01-28,2278.1529964701044,1734.6877471581101,37.306339263916016,-121.94681549072266,37.4899787902832,-121.88487243652344,2.4632084176810354,34.58014678955078,0.5299999713897705,3693,,,,,72349422,1732456,
2017-01-29,2272.0950554963815,1444.7881438955665,37.22237014770508,-121.98054504394531,37.70818328857422,-121.79618072509766,4.187720371298049,45.23021697998047,0.5300942659378052,2707,,,,,70385973,1661558,
2017-01-30,2227.0175879139747,899.3819207251072,37.225582122802734,-122.06219482421875,37.55231475830078,-121.88490295410156,4.435195480907075,36.14004898071289,0.5103920102119446,2385,,,,,71482790,1193079,
2017-01-31,2389.7467319146144,2723.5271247029305,37.30738067626953,-122.06250762939453,37.55113983154297,-121.88575744628906,2.905966348465996,33.58001708984375,0.5035871267318726,4597,,,,,74194113,2842595,
2017-02-01,2388.24928382462,2698.161817908287,37.28544616699219,-121.9742431640625,37.324256896972656,-121.88481140136719,3.2279898014413115,31.09016227722168,0.52801513671875,4771,,,,,75717163,2855200,
2017-02-02,2248.273366935672,865.91601729393,37.286746978759766,-122.06277465820312,37.707725524902344,-121.7965087890625,3.9379979455909506,38.3356819152832,0.5024937987327576,2389,,,,,75536427,1248298,72163
2017-02-03,2228.174100287965,851.6869838014245,37.30545425415039,-122.06256103515625,37.708168029785156,-121.7959213256836,4.121288028814992,31.6101016998291,0.5107837319374084,2331,,,,,74194710,1210547,
2017-02-04,2237.551697762278,1217.950601220131,37.23062515258789,-121.97608184814453,37.324127197265625,-121.8677978515625,2.37096437576564,28.580001831054688,0.5001000165939331,2780,,,,,75987674,1280030,
2017-02-05,2215.881244409048,534.3638706207275,37.22782897949219,-122.05577850341797,37.3377571105957,-121.88477325439453,3.027549175025356,34.959999084472656,0.5323532223701477,1035,,,,,78777329,1056504,
2017-02-06,2327.123592927295,1617.2641604952514,37.30196762084961,-122.06239318847656,37.5553092956543,-121.8677749633789,3.759483251120956,38.281822204589844,0.5003998279571533,3614,,,,,73764791,2195096,
2017-02-07,2365.36400111316,1566.60363612324,37.30815124511719,-122.06218719482422,37.564579010009766,-121.8861312866211,2.1379375089778616,29.910602569580078,0.5346026420593262,4040,,,,,75532115,2607541,
2017-02-08,2295.3931171046365,1170.9072769284248,37.306365966796875,-122.11875915527344,37.707725524902344,-121.79652404785156,2.6948243118582074,36.78019332885742,0.5173973441123962,2877,,,,,74812068,1909358,
2017-02-09,2375.490077943137,1861.319718182087,34.06620788574219,-121.94647979736328,37.7077751159668,-118.32666778564453,14.09323794802748,41.46405029296875,0.5,3578,,,,,47333511,2700727,
2017-02-10,2580.025069760058,4581.002292573452,34.06191635131836,-118.34943389892578,34.149932861328125,-118.1324462890625,2.6543488878615564,30.48004150390625,0.5544366836547852,7069,,,,,74598426,4808646,
2017-02-11,2367.263957546013,2566.4543430805206,34.06146240234375,-118.3761215209961,34.14692687988281,-118.148193359375,2.540217915234159,34.24077224731445,0.5208646655082703,4669,,,,,75692007,2633776,
2017-02-12,2341.2046429127345,1679.2894837856293,34.06643295288086,-118.37655639648438,34.07805633544922,-118.34303283691406,4.746327597105001,13.110014915466309,0.5099999904632568,2713,,,,,74324740,2371776,
2017-02-13,2195.196395638085,676.0560778677464,31.96295928955078,-118.35234069824219,34.06829071044922,-108.74169158935547,15.783743742068923,41.800689697265625,0.5,1348,,,,,48913505,854870,
2017-02-14,2216.488105046411,645.506076316582,31.035533905029297,-108.7425308227539,32.75440216064453,-97.0790786743164,16.425111993550633,42.170196533203125,0.5021951794624329,1480,,,,,42587916,1076535,
2017-02-15,2367.83809671075,1510.4356697797775,30.964147567749023,-97.52787017822266,32.68330001831055,-97.07810974121094,6.477580840923495,37.92089080810547,0.5001000165939331,3622,,,,,70143106,2638895,
2017-02-16,2238.2313652081643,866.0081884562969,30.201190948486328,-97.79193115234375,41.26985549926758,-73.42353057861328,11.87486463790838,193.33485412597656,0.5249761939048767,2229,,,,,65941038,1307320,
2017-02-17,2439.9211846172475,3640.674463748932,48.85232925415039,-6.243332862854004,53.42399978637695,2.39473557472229,3.790837897785446,19.85000991821289,0.6087692379951477,5423,,,,,68034819,3379805,
2017-02-18,3372.286058996455,12837.532794356346,48.795310974121094,2.100614309310913,48.85404968261719,2.339043378829956,3.343645302688275,23.95591163635254,0.5420331954956055,17521,,,,615166,63719273,12191138,
2017-02-19,2515.282740624708,3436.7758260965347,48.72551727294922,2.3245577812194824,53.63327407836914,10.010636329650879,3.3090960460914447,28.410112380981445,0.5215362310409546,6319,,,,,66191209,4112562,
2017-02-20,2459.3416802259217,2818.4354911893606,53.61259460449219,9.997851371765137,53.61649703979492,10.002927780151367,2.272758805275609,6.84222936630249,0.570087730884552,5267,,,,,79709590,3573982,
2017-02-21,2470.575825847905,3597.10495993495,53.61174011230469,9.996583938598633,53.61643981933594,10.00279426574707,1.4899358192227496,6.450069904327393,0.6200000047683716,5601,,,,,79748809,3689958,
2017-02-22,2401.311191117942,2807.4523455537856,53.61199188232422,9.998193740844727,53.616580963134766,10.002927780151367,1.1262651564430204,2.553311586380005,0.519711434841156,4571,,,,,81482813,2844751,64086
2017-02-23,2421.767234907483,2901.8690331578255,53.612098693847656,9.99851131439209,53.61610412597656,10.002689361572266,3.2709804177284236,4.945402145385742,1.596558690071106,4709,,,,,81119092,3196618,
2017-02-24,2503.1064579745225,3559.836002379656,53.61152648925781,9.998310089111328,53.616432189941406,10.002326011657715,3.5866502701203613,7.086508274078369,0.5772348046302795,6714,,,,,78889022,3972852,
2017-02-25,2407.119248386626,3517.0141579434276,53.54494857788086,9.950404167175293,53.613826751708984,10.000262260437012,4.13017130491162,19.390256881713867,0.5,4926,,,,,76001740,2873775,
2017-02-26,2423.776320428967,3971.086757749319,53.54983139038086,9.968555450439453,53.61362075805664,10.011995315551758,3.824521057570419,20.3900203704834,0.5003998279571533,4768,,,,,80743879,2717375,139489
2017-02-27,2395.9641591486934,2942.610528111458,53.61207962036133,9.995817184448242,53.61631393432617,10.002710342407227,1.1634674051710223,3.4105277061462402,0.660302996635437,5089,,,,,81005030,2933782,
2017-02-28,2305.3101045494177,1561.2475521564484,53.61174011230469,9.992268562316895,53.63505172729492,10.01063060760498,1.6486585951435886,16.650362014770508,0.5003998279571533,2883,,,,,79779127,2001519,
2017-03-01,2383.8198466221106,1919.295403510332,53.56031036376953,9.998554229736328,53.9063835144043,10.690592765808105,3.4054458212867402,39.450103759765625,0.5385164618492126,4351,,,,,71841237,2800784,
2017-03-02,2501.308068382218,3122.1090961694717,53.866111755371094,10.67611312866211,53.891212463378906,10.686594009399414,1.9516583835080101,14.220088005065918,0.5008991956710815,7111,,,,,74551668,3972123,
2017-03-03,2614.7006996692294,4337.4820383787155,47.4188346862793,9.192673683166504,53.89122009277344,19.267271041870117,19.99986654285885,235.54122924804688,0.5096076726913452,9019,,,,,61840356,5160801,
2017-03-04,3635.267422707736,15652.02088624239,47.48993682861328,19.03504180908203,47.5179443359375,19.059127807617188,1.890628058089819,10.72813606262207,0.5008991956710815,22990,,,,,66481967,15557437,
2017-03-05,2703.9436246879745,5969.71015393734,47.37577438354492,9.82557201385498,53.87688064575195,20.97577476501465,19.821707403096383,178.19264221191406,0.5015974640846252,10483,,,,,58105806,5749909,131963
2017-03-06,2439.8323575329805,2594.494209498167,53.86711502075195,10.675835609436035,53.892250061035156,10.686797142028809,4.209824447053099,13.461485862731934,0.5300000309944153,4962,,,,,80701999,3380631,
